seed,beta_pi,lambda_pi,gamma,MC,IPCmem,IPCnonlin,IPCtot,Vfeat,reff,n_features,n_diag_samples
50,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4726173747734081,10.48010788512941,16,750
50,0.1,0.0,0.05,0.0,0.0,0.7573907106984998,0.7573907106984998,0.002288776739178309,3.194738651579757,16,750
50,0.1,0.0,0.12,0.0,0.0,1.383050997933839,1.383050997933839,0.003534755509029177,1.829894142575744,16,750
50,0.1,0.0,0.22,0.0,0.00013400662714180278,2.5350804941215945,2.5352145007487366,0.0041377820366395816,1.4929806094568923,16,750
50,0.1,0.0,0.3,0.0,0.0,3.189875308137781,3.189875308137781,0.003964556584914509,1.4345455391485646,16,750
50,0.1,0.05,0.0,0.0,0.0,0.010580878806744853,0.010580878806744853,0.31352388774874507,10.62610433535124,16,750
50,0.1,0.05,0.05,6.79087138645822,7.300896673595108,0.5874278149525604,7.888324488547669,0.008497113525577665,1.7205688658105025,16,750
50,0.1,0.05,0.12,6.585133678798909,6.947742825549169,1.6051772027965585,8.552920028345728,0.012383259593019846,1.5999405717546331,16,750
50,0.1,0.05,0.22,5.891813412273512,5.928964960674318,2.769802457589192,8.698767418263511,0.011966322728196864,1.8393328095041643,16,750
50,0.1,0.05,0.3,5.063755886497707,5.0637558864894245,3.201415101434328,8.265170987923753,0.010746486365295708,2.1686481877973414,16,750
50,0.1,0.1,0.0,0.0,0.0,0.01925395403953256,0.01925395403953256,0.2650585132790553,11.860692028767426,16,750
50,0.1,0.1,0.05,6.930068636552487,7.759752944008602,1.4073153005563162,9.167068244564918,0.013201651725233535,2.2303698171833317,16,750
50,0.1,0.1,0.12,6.715699301432734,6.865349998420968,2.4362834745481416,9.30163347296911,0.0172045112984461,2.34983569762165,16,750
50,0.1,0.1,0.22,5.256594379863812,5.256594379853895,3.4040145275189664,8.660608907372861,0.013798877829868775,2.4045246558107323,16,750
50,0.1,0.1,0.3,4.299224839963035,4.299224839953167,3.8022839715973213,8.101508811550488,0.011118919207153223,2.3720480255872887,16,750
50,0.1,0.12,0.0,0.0,0.0,0.021112541595314727,0.021112541595314727,0.23142774557027623,12.092896897187309,16,750
50,0.1,0.12,0.05,6.933124943061859,7.824293831319939,1.3766296380613627,9.200923469381301,0.01566318542614774,3.1917540467392556,16,750
50,0.1,0.12,0.12,6.643402501783029,6.845828985030439,2.386697186244618,9.232526171275056,0.01891577273348067,3.248087162467477,16,750
50,0.1,0.12,0.22,5.406196589769586,5.406196589762047,3.0927303730128215,8.498926962774869,0.014627358272553619,2.908791810539357,16,750
50,0.1,0.12,0.3,4.561490061209341,4.561490061202098,3.426046719686377,7.987536780888474,0.011664973441386253,2.6486767753415648,16,750
50,0.1,0.16,0.0,0.0,0.017478417568224547,0.008670546202286467,0.026148963770511013,0.25071757530399735,11.912264371093757,16,750
50,0.1,0.16,0.05,6.235667854768784,7.035373048765437,2.0258213835558188,9.061194432321255,0.021928599115114307,5.371855310980047,16,750
50,0.1,0.16,0.12,6.227761813426725,6.307502846903194,2.997942216154197,9.305445063057391,0.020986908820524543,3.716569906820088,16,750
50,0.1,0.16,0.22,5.20135606156332,5.2013560615574015,3.7966699270335518,8.998025988590953,0.015724408024428788,2.8433752319509047,16,750
50,0.1,0.16,0.3,4.776252065131558,4.776252065124827,3.718516844097074,8.4947689092219,0.012644073098880989,2.637247202902109,16,750
50,0.1,0.28,0.0,0.028145599956552858,0.028145599954511047,0.0,0.028145599954511047,0.24617893038813704,11.633435971406064,16,750
