seed,beta_pi,lambda_pi,gamma,MC,IPCmem,IPCnonlin,IPCtot,Vfeat,reff,n_features,n_diag_samples
48,0.0,0.42,0.0,0.0,0.0,0.008817011210251025,0.008817011210251025,0.2811324279377632,5.971864651305667,16,750
48,0.0,0.42,0.05,0.0,0.0,0.0,0.0,5.251240807691651e-09,0.0,16,750
48,0.0,0.42,0.12,0.0,0.0,0.0,0.0,2.1001977609966194e-15,0.0,16,750
48,0.0,0.42,0.22,0.0,0.0,0.0,0.0,7.533789993246481e-16,0.0,16,750
48,0.0,0.42,0.3,0.0,0.0,0.0,0.0,4.7660737198600536e-15,0.0,16,750
48,0.02,0.0,0.0,6.192884645550567e-05,0.007110236717181362,0.09951103081745682,0.10662126753463819,0.5543127427844124,10.68944382812113,16,750
48,0.02,0.0,0.05,0.0,0.0,0.4547713674685685,0.4547713674685685,6.945529707455424e-05,5.153077816679047,16,750
48,0.02,0.0,0.12,0.0,0.0,0.9815947735362708,0.9815947735362708,8.026918575683922e-05,4.19064423813955,16,750
48,0.02,0.0,0.22,0.0,0.0,1.6778958645872872,1.6778958645872872,8.354037925197206e-05,3.108093515383993,16,750
48,0.02,0.0,0.3,0.0,0.004200080537364315,2.341026162695767,2.3452262432331312,8.249581769571831e-05,2.4860350918610603,16,750
48,0.02,0.05,0.0,0.00020362030787468566,0.00020362030575260537,0.0043928773662447185,0.004596497671997324,0.23238537854011593,11.348276036756987,16,750
48,0.02,0.05,0.05,7.713528036741789,10.100198936695858,0.30510247364647325,10.40530141034233,0.00029204779089536204,4.648453130206298,16,750
48,0.02,0.05,0.12,8.176540503083757,9.080722085383787,1.1410791741385324,10.22180125952232,0.0004245110598794162,3.8790862228144745,16,750
48,0.02,0.05,0.22,7.109286301821839,7.2403969913277555,1.831098948455502,9.071495939783258,0.0004984722856803556,3.3643317485457946,16,750
48,0.02,0.05,0.3,6.274399788032257,6.274399788024328,1.893692493950364,8.168092281974692,0.0005146773182374821,2.8836116704804735,16,750
48,0.02,0.1,0.0,0.0,0.04209548331380775,0.027477646094030694,0.06957312940783844,0.2607661079428377,7.614339050519058,16,750
