seed,beta_pi,lambda_pi,gamma,MC,IPCmem,IPCnonlin,IPCtot,Vfeat,reff,n_features,n_diag_samples
51,0.22,0.16,0.0,0.0,0.009673345449637716,0.016892842448726686,0.026566187898364402,0.24131076014594077,14.530363741243171,16,750
51,0.22,0.16,0.05,3.3595678643940627,3.359567864384295,2.1360945820985138,5.495662446482809,0.014322109171329804,6.633568965810443,16,750
51,0.22,0.16,0.12,3.7344701091953514,3.7344701091885084,2.970996572993005,6.705466682181513,0.018702902901105975,4.3631678715177244,16,750
51,0.22,0.16,0.22,3.2466702247377284,3.2466702247298627,2.970249743258998,6.2169199679888605,0.022338209425852934,3.4105882840167223,16,750
51,0.22,0.16,0.3,2.891130237064984,2.8911302370563785,3.09178288944035,5.982913126496729,0.022912099111529992,3.051452134430688,16,750
51,0.22,0.28,0.0,0.0007896118479544523,0.0007896118458551316,0.019945828401318533,0.020735440247173664,0.24536513037807528,14.289507725648452,16,750
51,0.22,0.28,0.05,3.0984845270790933,3.112769023997029,2.1198573253023447,5.232626349299373,0.026869780177872546,5.472935211143744,16,750
51,0.22,0.28,0.12,3.418001995617509,3.4242029703451955,3.2015180496062294,6.625721019951425,0.028224897412476725,3.9668465607796266,16,750
51,0.22,0.28,0.22,3.0901081931133567,3.0942995800520023,3.3443184407914206,6.438618020843423,0.023990271721413582,3.2586202154752995,16,750
51,0.22,0.28,0.3,2.859349445663065,2.8593494456585775,3.235402774259775,6.094752219918353,0.02056932905163042,2.899994240427947,16,750
51,0.22,0.42,0.0,0.010782985305939241,0.019051285601194734,0.02909213051093895,0.048143416112133686,0.24302123901513167,14.459387100981417,16,750
51,0.22,0.42,0.05,3.670571406524718,3.7292235717056457,0.9892661672202905,4.718489738925936,0.009710367656630036,3.4580381153659574,16,750
51,0.22,0.42,0.12,4.013395719021749,4.013395719011279,2.0789214866501964,6.092317205661475,0.01639500303243726,2.3375996620753567,16,750
51,0.22,0.42,0.22,3.5117104891182036,3.5117104891087623,2.560034599535504,6.071745088644266,0.018438312710938754,1.9928688581078962,16,750
51,0.22,0.42,0.3,3.2699273400229467,3.2709815368072945,2.7849662836359155,6.05594782044321,0.01801302753222938,1.970048735192686,16,750
51,0.5,0.0,0.0,0.0,0.026495055604085382,0.0022299551431527176,0.0287250107472381,0.4622336238838859,12.324912593438452,16,750
51,0.5,0.0,0.05,0.0,0.010484857508067158,0.5905306045715559,0.6010154620796231,0.017593638864660227,4.4550879461200354,16,750
51,0.5,0.0,0.12,0.0,0.0024447426491787105,1.393893225392976,1.3963379680421548,0.028074666692710023,3.158143930607833,16,750
51,0.5,0.0,0.22,0.0,0.0022586829788323604,2.0345891677146883,2.036847850693521,0.03781343430220083,2.2452034209283362,16,750
51,0.5,0.0,0.3,0.0,0.0,2.4593667375288435,2.4593667375288435,0.041871239940768475,1.8377469776345778,16,750
51,0.5,0.05,0.0,0.0,0.0,0.014120878813263849,0.014120878813263849,0.25041827794321947,14.379671845393526,16,750
51,0.5,0.05,0.05,1.3692073662276076,1.3693824752497261,1.2044357242290091,2.573818199478735,0.017178646609480548,5.334578108963191,16,750
51,0.5,0.05,0.12,1.5118378930943128,1.5123585065804002,1.8118969689166253,3.3242554754970257,0.02925592461772982,3.628972517517594,16,750
