seed,beta_pi,lambda_pi,gamma,MC,IPCmem,IPCnonlin,IPCtot,Vfeat,reff,n_features,n_diag_samples
49,0.04,0.12,0.0,0.013066639293250804,0.013066639291177351,0.01747518245264945,0.030541821743826802,0.22342387350482948,8.598341826443589,16,750
49,0.04,0.12,0.05,7.757186770951412,9.10297266323169,1.092731390382877,10.195704053614566,0.00023471352750917388,5.9431293077692455,16,750
49,0.04,0.12,0.12,7.233182786505698,7.337663087872923,2.5366775488731053,9.874340636746028,0.0003807925997906453,2.9109762187354202,16,750
49,0.04,0.12,0.22,4.952187842695038,4.952187842686582,3.646887307601098,8.59907515028768,0.0005742089430032598,1.8676568525238497,16,750
49,0.04,0.12,0.3,4.243677301572312,4.243677301568446,3.509163497678855,7.7528407992473,0.0007316084509856901,1.5996884315602162,16,750
49,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.2253336747667131,4.606882216418896,16,750
49,0.04,0.16,0.05,7.55065788233471,9.066012646924149,1.097165264855541,10.16317791177969,0.000355477459822896,4.561852011842617,16,750
49,0.04,0.16,0.12,7.09246210758884,7.113678947043191,3.3175397672911378,10.431218714334328,0.0004572792822903928,2.9742840905430183,16,750
49,0.04,0.16,0.22,4.917642331510105,4.917642331505689,3.652562774370372,8.570205105876061,0.0005830471393001327,2.109970960949083,16,750
49,0.04,0.16,0.3,4.286352866053583,4.286352866052289,3.146468383134684,7.432821249186974,0.0006826371242373435,1.763829217228113,16,750
49,0.04,0.28,0.0,0.002291561506355899,0.0022915615042606863,0.038687411205694855,0.04097897270995554,0.1979892028657065,5.568428207251499,16,750
49,0.04,0.28,0.05,7.027579634367322,9.151312353622519,1.1357298308030774,10.287042184425596,0.0005628441704098344,3.171607123154943,16,750
49,0.04,0.28,0.12,5.957415154158907,6.106468859810578,3.4027350145072375,9.509203874317816,0.0007096224664771245,2.3005940183146327,16,750
49,0.04,0.28,0.22,4.502741995231002,4.502741995223728,3.6509801643076187,8.153722159531346,0.0005872874630501782,2.2977319503108933,16,750
49,0.04,0.28,0.3,3.3886468103437437,3.388646810338347,3.023757028109639,6.412403838447986,0.0004986018825987508,2.426912972709157,16,750
49,0.04,0.42,0.0,0.0,0.000401278846504427,0.005807559205266211,0.006208838051770638,0.24518044633906216,6.989580125294421,16,750
49,0.04,0.42,0.05,8.027229834235026,9.284360463251279,0.6094727289325024,9.89383319218378,0.00029036566615918077,4.994742917442142,16,750
49,0.04,0.42,0.12,8.001041443728612,8.001041443724478,2.196805419492799,10.197846863217277,0.0004795030149903312,3.1754866259834147,16,750
49,0.04,0.42,0.22,5.639217122755193,5.639217122750166,3.743402282225527,9.382619404975692,0.0006656146108545743,2.407344531747537,16,750
49,0.04,0.42,0.3,4.280202145031621,4.2802021450260535,3.9764629872669515,8.256665132293005,0.0007918205931386354,2.089447315447609,16,750
49,0.07,0.0,0.0,0.019909903881517588,0.07662221826474169,0.062190144571764416,0.1388123628365061,0.4428514098579861,10.39596486895615,16,750
49,0.07,0.0,0.05,0.0,0.0,0.5398735832050146,0.5398735832050146,0.0007985172321320888,4.455854551450359,16,750
49,0.07,0.0,0.12,0.0,0.0,0.9267080029713824,0.9267080029713824,0.0009628698091968372,2.819398748606289,16,750
49,0.07,0.0,0.22,0.0,0.0,1.6181088261043288,1.6181088261043288,0.0010081099330632854,2.0538479752903105,16,750
49,0.07,0.0,0.3,0.0,0.0,2.1282992367481546,2.1282992367481546,0.0009874885809497773,1.7871034803700363,16,750
49,0.07,0.05,0.0,0.0,0.0,0.07972241993604579,0.07972241993604579,0.23482733880381637,11.081060971128137,16,750
49,0.07,0.05,0.05,5.953585154993827,7.535541623682809,1.1365473415907585,8.672088965273566,0.0006928747696801074,4.693069649000089,16,750
49,0.07,0.05,0.12,6.028625665740946,6.171375511471879,2.958608134969772,9.129983646441652,0.0010630566814746928,4.052117861510925,16,750
49,0.07,0.05,0.22,5.2645299056830215,5.264529905677255,3.866965039561205,9.13149494523846,0.001303678555664435,3.574938731297876,16,750
49,0.07,0.05,0.3,4.858091308116517,4.85809130811005,4.013662540864763,8.871753848974812,0.001420365388750924,3.2099193725052575,16,750
49,0.07,0.1,0.0,0.0,0.0,0.0,0.0,0.2330732900009239,10.689052462076662,16,750
49,0.07,0.1,0.05,6.850305902803653,7.92202816827883,1.2361272207326364,9.158155389011466,0.00044535891115534933,6.150218191865173,16,750
49,0.07,0.1,0.12,6.781936926553998,6.781936926547234,3.314340524092474,10.096277450639707,0.0007226119125414556,3.3816646774550656,16,750
49,0.07,0.1,0.22,5.112146652239904,5.112146652233976,4.200736753241624,9.3128834054756,0.0010743779292634946,2.3283055348243944,16,750
49,0.07,0.1,0.3,4.246503975831799,4.246503975828241,4.193842819228958,8.440346795057199,0.0013509075174830492,1.9910294477989137,16,750
49,0.07,0.12,0.0,0.09219219040777171,0.14543580808794354,0.0,0.14543580808794354,0.21478379626093547,8.754931225384572,16,750
49,0.07,0.12,0.05,6.983665663314934,7.857271849738582,1.3137875421232,9.171059391861782,0.00043073150388141116,6.479552459967368,16,750
49,0.07,0.12,0.12,6.553243812904357,6.619493881589402,2.8688890370086106,9.488382918598013,0.0006749688902031525,3.328587993532543,16,750
49,0.07,0.12,0.22,4.793991838770797,4.793991838761839,4.17077331084062,8.96476514960246,0.0010150684780699244,2.104150715548432,16,750
49,0.07,0.12,0.3,4.175865492285636,4.17586549228205,4.193425198542282,8.369290690824332,0.0013005065758063526,1.7948666968701923,16,750
49,0.07,0.16,0.0,0.0,0.0048975734821844474,0.0,0.0048975734821844474,0.21760365024265166,7.152726288260471,16,750
49,0.07,0.16,0.05,6.929615370803387,7.685359148135709,1.3216094026586451,9.006968550794355,0.0006163282712451113,5.216664734043747,16,750
49,0.07,0.16,0.12,6.609933134191394,6.612032842479472,3.6143054113017223,10.226338253781194,0.0008016803791742225,3.3520916886737617,16,750
49,0.07,0.16,0.22,4.8155681336037395,4.815568133597105,4.201727742995631,9.017295876592737,0.001032609302352761,2.3642701571883853,16,750
49,0.07,0.16,0.3,4.193140589383133,4.193140589381315,3.9349950367171314,8.128135626098446,0.0012250366951205623,1.9979521709547228,16,750
49,0.07,0.28,0.0,0.0,0.02599296174266419,0.006134584578141866,0.032127546320806055,0.2182220649779837,8.327436074416426,16,750
49,0.07,0.28,0.05,6.231865881007255,7.534475306439912,1.5599783344047258,9.094453640844637,0.000958013105473805,3.614015899504855,16,750
49,0.07,0.28,0.12,5.426192097922454,5.494200404275588,3.849228163577237,9.343428567852825,0.0012306552144271802,2.5892013275865864,16,750
49,0.07,0.28,0.22,4.292417434798233,4.29241743479246,4.5174571671073895,8.80987460189985,0.0010659533961778825,2.6979847018563388,16,750
49,0.07,0.28,0.3,3.3604204772713517,3.360420477265743,4.015610292136597,7.37603076940234,0.0009570393038351425,2.859327758547698,16,750
49,0.07,0.42,0.0,0.0,0.0,0.0,0.0,0.23914473281859205,9.007757919892233,16,750
49,0.07,0.42,0.05,7.526072754138014,8.20697853680704,0.8298803448621297,9.036858881669168,0.0005163009886590798,5.671295359285654,16,750
49,0.07,0.42,0.12,7.208115390039051,7.208115390033222,2.4482876905399142,9.656403080573137,0.0008470901726885317,3.6057244424599157,16,750
49,0.07,0.42,0.22,5.195209870731818,5.195209870725958,4.176328596099361,9.371538466825319,0.0011811248960271793,2.733641013911431,16,750
49,0.07,0.42,0.3,4.179144617280682,4.1791446172748214,4.577658548717736,8.756803165992558,0.001414220705987982,2.3687132159968494,16,750
49,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4748556244965322,10.735855983487143,16,750
49,0.1,0.0,0.05,0.0,0.0,0.5529415103953443,0.5529415103953443,0.0015465722652796576,4.412293037114608,16,750
49,0.1,0.0,0.12,0.0,0.0,1.0205760918943927,1.0205760918943927,0.001908974879593072,2.797069470685357,16,750
49,0.1,0.0,0.22,0.0,0.0,1.9059342952273286,1.9059342952273286,0.0020205963692254,2.0490280946233104,16,750
49,0.1,0.0,0.3,0.0022572890358216746,0.0022572890337012597,2.3717489114554384,2.3740062004891396,0.001988191085704868,1.78609407921598,16,750
49,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.2330620224553141,12.245189930749142,16,750
49,0.1,0.05,0.05,5.394071927444083,6.6130969565674596,1.2627090788982538,7.875806035465713,0.0010016582238621362,5.132432084914515,16,750
49,0.1,0.05,0.12,5.50023378828775,5.547428291216179,3.131791112365525,8.679219403581705,0.0015449719465925977,4.494814389744056,16,750
49,0.1,0.05,0.22,4.853349723390519,4.853349723383877,3.9203939607520977,8.773743684135974,0.0019263218634316917,3.9708196101359903,16,750
49,0.1,0.05,0.3,4.4427378368913075,4.442737836883832,4.106667570556251,8.549405407440084,0.0021343272472308973,3.5631514832022937,16,750
