seed,beta_pi,lambda_pi,gamma,MC,IPCmem,IPCnonlin,IPCtot,Vfeat,reff,n_features,n_diag_samples
42,0.04,0.28,0.3,4.818828554315235,4.818828554305785,4.764474245410286,9.583302799716073,0.0012992708823381,2.077359885093728,16,750
42,0.04,0.42,0.0,0.017357568740039,0.0654117329717598,0.0,0.0654117329717598,0.2462372893433511,12.116392556293327,16,750
42,0.04,0.42,0.05,8.085447407236215,10.992862922189246,0.0483366730383564,11.041199595227605,0.0015295347677113,4.939065862836829,16,750
42,0.04,0.42,0.12,8.390566569094878,9.378206751334362,0.7985694600994501,10.176776211433811,0.002263336418027,3.578480877403955,16,750
42,0.04,0.42,0.22,6.967572297658345,7.091883592315022,2.3578019926644704,9.449685584979491,0.0029228635741782,2.649683018406834,16,750
42,0.04,0.42,0.3,6.08235764997134,6.082357649965177,3.302867872168516,9.385225522133693,0.0032188756319624,2.3009877234555924,16,750
42,0.07,0.0,0.0,0.0117750612028199,0.0353364157090183,0.0010259764227092,0.0363623921317276,0.4226898047730266,11.314784433403991,16,750
42,0.07,0.0,0.05,0.0,0.0,0.5335765550910979,0.5335765550910979,0.0008178646700866,6.047921962465489,16,750
42,0.07,0.0,0.12,0.0,0.0,1.3391173751059824,1.3391173751059824,0.0009716703756415,4.606550734916117,16,750
42,0.07,0.0,0.22,0.0,0.0,2.1856517171217784,2.1856517171217784,0.0010092459521215,3.135329518958478,16,750
42,0.07,0.0,0.3,0.0,0.0,2.854782963668571,2.854782963668571,0.0009856229049241,2.458605098935821,16,750
42,0.07,0.05,0.0,0.040864199981093,0.0847118746206568,0.0092824669890967,0.0939943416097536,0.3688075728706746,11.592746891083245,16,750
42,0.07,0.05,0.05,7.208008896034985,9.07717698852328,0.1743198096510473,9.251496798174328,0.0020694840367093,5.673551494415267,16,750
42,0.07,0.05,0.12,7.729269601683586,8.11178468343168,1.0557617995442137,9.167546482975894,0.0031532624016182,4.044180705651729,16,750
42,0.07,0.05,0.22,7.029414559923083,7.029414559916871,2.225797206307477,9.255211766224347,0.0040784337768078,2.934421030523299,16,750
42,0.07,0.05,0.3,6.03347199690243,6.033471996894112,3.1106238306302707,9.144095827524382,0.0045477820258011,2.495720299355884,16,750
42,0.07,0.1,0.0,0.0,0.0,0.0005187096495852,0.0005187096495852,0.2397931578199208,13.675718499096156,16,750
42,0.07,0.1,0.05,7.855018013337855,8.939882726904589,0.5592344742073281,9.499117201111916,0.0025996409727744,5.399325352389966,16,750
42,0.07,0.1,0.12,7.874746908294542,7.945819304087569,1.9059048125265283,9.851724116614095,0.0040304714835398,3.5089596000237826,16,750
42,0.07,0.1,0.22,5.866996883238161,5.86699688323159,3.782129996401051,9.64912687963264,0.0052372082492816,2.569552619323608,16,750
42,0.07,0.1,0.3,5.033662377798791,5.033662377792517,4.280047010186598,9.313709387979117,0.0057157262326894,2.2637805611277595,16,750
42,0.07,0.12,0.0,0.0,0.0606641109932517,0.0,0.0606641109932517,0.242975180394567,13.421859828761608,16,750
42,0.07,0.12,0.05,8.034816577877022,9.38255574572915,0.5354117593147332,9.917967505043883,0.0025261611115183,5.657536351967841,16,750
42,0.07,0.12,0.12,7.476992212328529,7.589233206318946,2.4362313968160976,10.025464603135044,0.0040388426536474,3.389527154976316,16,750
42,0.07,0.12,0.22,5.730087918987592,5.730087918982794,4.0571709206124,9.787258839595191,0.0051654523822867,2.445291494261156,16,750
42,0.07,0.12,0.3,5.036640646260728,5.03664064625667,4.310762253287014,9.347402899543685,0.0055060940326215,2.1915607493890032,16,750
42,0.07,0.16,0.0,0.0189810804093101,0.0562721994456869,0.0002235703101318,0.0564957697558188,0.2469753229850451,13.438429016100514,16,750
42,0.07,0.16,0.05,7.596442582485033,8.319754970655021,1.4652059446155044,9.784960915270526,0.002605431207619,5.00439210784831,16,750
42,0.07,0.16,0.12,6.558530864088819,6.625309120111945,2.9422248738926227,9.567533994004568,0.0040142255574958,2.9749052774579723,16,750
42,0.07,0.16,0.22,5.406605506682075,5.406605506676596,3.976855510374123,9.38346101705072,0.0045331007558983,2.248689917886904,16,750
42,0.07,0.16,0.3,4.546499692636933,4.546499692629599,4.188140291638898,8.734639984268497,0.0043714160836891,2.0814747913441374,16,750
42,0.07,0.28,0.0,0.0094427282837008,0.0253762434406025,0.0132700869030283,0.0386463303436308,0.2288148970146447,13.966228990932477,16,750
42,0.07,0.28,0.05,6.3343348863549584,7.262061306586934,1.550611143124292,8.812672449711226,0.0057575444022153,2.8209553510146144,16,750
42,0.07,0.28,0.12,5.866576779116171,5.892873494987279,3.085491301750216,8.978364796737495,0.0052148595495203,2.363676979581645,16,750
42,0.07,0.28,0.22,5.02906125992322,5.029061259914918,4.449861951304893,9.478923211219811,0.0031929330461303,2.3217746034879365,16,750
42,0.07,0.28,0.3,4.354660246756013,4.354660246750488,4.583699588631761,8.938359835382249,0.0023248841687599,2.2542230695176406,16,750
42,0.07,0.42,0.0,0.0,0.0,0.0011767293520368,0.0011767293520368,0.2314386011241561,13.876120045007976,16,750
42,0.07,0.42,0.05,7.358369882271488,9.155991259598784,0.1583018799220276,9.314293139520812,0.0026113957900516,5.2721819315458776,16,750
42,0.07,0.42,0.12,7.515680693271116,7.968947242150749,1.2115375922142473,9.180484834364997,0.0039360174498703,3.698230844734016,16,750
42,0.07,0.42,0.22,6.1556328054592,6.193608479234382,2.7137788588412928,8.907387338075676,0.0051036310372816,2.705757026196617,16,750
42,0.07,0.42,0.3,5.416938484745459,5.416938484740031,3.536960177757773,8.953898662497805,0.0056274034124137,2.34024473923909,16,750
42,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4271939043627656,11.618800265300194,16,750
42,0.1,0.0,0.05,0.0,0.0,0.8795285540106654,0.8795285540106654,0.0015752934128911,6.022718479235698,16,750
